-0.14486246 ,-0.6248284 ,-0.83252275 ,?
0.66148037 ,-0.36651945 ,-0.06981323 ,?
-0.37699145 ,1.176353 ,0.41015273 ,?
0.7888895 ,-1.7453308 ,-0.44156867 ,?
0.8569574 ,3.9549196 ,1.9076465 ,?
-0.3001969 ,2.047273 ,1.4259353 ,?
1.5376364 ,-7.12444 ,-2.9932423 ,?
-1.1798435 ,-1.1885703 ,0.67195237 ,?
-0.99483854 ,3.857181 ,2.1031237 ,?
0.696387 ,0.86044806 ,1.2147502 ,?
0.29845157 ,-5.979503 ,-2.6075242 ,?
-1.3788112 ,-0.7801629 ,0.8342681 ,?
0.061086576 ,3.2707498 ,2.326526 ,?
1.0786144 ,-0.39095408 ,0.232129 ,?
0.39269942 ,-2.7139893 ,-1.8919386 ,?
-1.4364072 ,-0.12915447 ,0.97913057 ,?
0.40491673 ,3.2515512 ,1.7418401 ,?
0.28797957 ,-0.39444476 ,-0.35604748 ,?
1.1972969 ,-3.6180706 ,-1.37183 ,?
-1.4364072 ,-0.6579897 ,0.62308306 ,?
-0.07330389 ,4.525643 ,1.8744853 ,?
0.9093173 ,-0.9267706 ,-0.6579897 ,?
1.1065397 ,-2.211334 ,-1.609195 ,?
-1.0541798 ,0.20769437 ,0.35604748 ,?
-0.13439047 ,3.6337786 ,1.0402172 ,?
1.0541798 ,-0.90059066 ,-0.4258607 ,?
0.11868249 ,-1.7750014 ,-1.3892833 ,?
-0.6126111 ,0.16580643 ,0.6457724 ,?
0.12740915 ,3.6582131 ,0.89360934 ,?
0.696387 ,-1.4067366 ,-1.097813 ,?
0.15533444 ,-1.6929709 ,-1.0646517 ,?
-0.34383017 ,0.7696909 ,0.53232586 ,?
0.23561965 ,3.3964136 ,1.1013037 ,?
0.56897783 ,-2.5499282 ,-1.082105 ,?
-0.055850584 ,-0.5497792 ,-0.10471985 ,?
-0.35255682 ,2.448699 ,0.7976161 ,?
-0.3630288 ,2.5115309 ,0.6178471 ,?
0.0907572 ,-4.914851 ,-2.6424308 ,?
-0.6126111 ,-0.12391848 ,0.20769437 ,?
0.50789124 ,2.6930454 ,1.3962646 ,?
0.2775076 ,1.3264514 ,0.6283191 ,?
0.87092006 ,-2.2549672 ,-1.0716331 ,?
-0.3577928 ,-2.1834087 ,0.21642101 ,?
-0.3001969 ,0.7435109 ,0.80285215 ,?
0.7696909 ,2.0228384 ,0.51836324 ,?
1.2182409 ,-2.2200608 ,-1.1885703 ,?
-1.3369234 ,-2.443463 ,0.7504922 ,?
-0.41713405 ,2.5342202 ,2.3335073 ,?
0.83252275 ,-0.12566382 ,0.3054329 ,?
0.50789124 ,-3.5692015 ,-2.2986007 ,?
-1.4940032 ,-1.9565158 ,0.7871442 ,?
0.5567605 ,2.417283 ,2.801256 ,?
0.7487469 ,-0.06981323 ,0.19198638 ,?
0.3804821 ,-3.698356 ,-2.2898738 ,?
-1.5987229 ,-0.73129356 ,1.0053105 ,?
0.34732082 ,3.2323525 ,2.5115309 ,?
0.7470016 ,0.057595916 ,0.35430214 ,?
0.96865857 ,-3.2480605 ,-2.4940777 ,?
-2.1275582 ,-0.88313735 ,0.902336 ,?
0.5637418 ,2.068217 ,2.2654393 ,?
1.1013037 ,0.19373171 ,1.0367265 ,?
0.84997606 ,-5.0108447 ,-2.4085565 ,?
-2.031565 ,-1.1047944 ,0.84299475 ,?
0.3577928 ,2.1764274 ,3.134614 ,?
1.2042782 ,-0.3682648 ,0.9529506 ,?
0.95469594 ,-3.7192998 ,-2.9984782 ,?
-1.9093919 ,-0.37699145 ,1.0995584 ,?
0.39619008 ,2.501059 ,2.680828 ,?
1.0157825 ,-0.2042037 ,0.649263 ,?
1.0698878 ,-4.775225 ,-1.567307 ,?
-1.5952322 ,-1.1466823 ,0.32812217 ,?
0.10297451 ,1.5917417 ,2.8152184 ,?
0.8377588 ,0.83252275 ,1.2863088 ,?
0.74525625 ,-4.1399245 ,-2.6354494 ,?
-1.2828181 ,-0.46076733 ,0.86393875 ,?
-0.232129 ,1.815144 ,2.4556804 ,?
1.0960677 ,0.453786 ,1.3910286 ,?
0.7941255 ,-5.8712926 ,-2.406811 ,?
-0.8045975 ,-1.1833342 ,-0.080285214 ,?
0.83252275 ,2.3474698 ,2.759368 ,?
0.76270956 ,1.5987229 ,1.1449369 ,?
0.85346675 ,-6.091204 ,-3.7384984 ,?
-1.1274836 ,-1.1676263 ,0.5707232 ,?
0.4363327 ,1.7086788 ,2.5726175 ,?
0.75572824 ,1.3107435 ,1.3980099 ,?
0.9756399 ,-5.6548715 ,-2.9914968 ,?
-0.66148037 ,-1.609195 ,0.54279786 ,?
0.8587027 ,2.3544512 ,2.5691268 ,?
1.0192732 ,1.4276806 ,1.097813 ,?
0.5515245 ,-5.244719 ,-2.1031237 ,?
-0.89710003 ,-1.6074497 ,0.043633267 ,?
0.7714362 ,1.9338264 ,2.3125632 ,?
0.5777045 ,2.3125632 ,1.1309743 ,?
0.41538873 ,-4.454084 ,-1.9059012 ,?
-0.7103496 ,-0.92153466 ,-0.30194223 ,?
0.06283191 ,2.8413985 ,1.8081627 ,?
0.32812217 ,2.981025 ,1.0349811 ,?
0.9093173 ,-4.707157 ,-1.9600065 ,?
-0.87092006 ,-0.39968073 ,-0.23038366 ,?
-0.09424786 ,2.792529 ,1.8867025 ,?
0.14311711 ,3.909541 ,0.7784175 ,?
1.1117756 ,-3.7297719 ,-1.6336296 ,?
-0.67369765 ,-0.9477146 ,-0.38746342 ,?
0.12566382 ,2.3963392 ,1.3735753 ,?
-0.07155856 ,4.5937104 ,1.0018198 ,?
0.7574735 ,-3.1834834 ,-1.0088012 ,?
-0.5218539 ,-0.6300644 ,-0.9669132 ,?
-0.07330389 ,2.4731336 ,0.8848827 ,?
-0.22514766 ,5.640909 ,1.3700846 ,?
1.1466823 ,-2.0769436 ,-1.7208961 ,?
-0.7208216 ,-1.1205024 ,-0.73827493 ,?
-0.34906614 ,1.7959453 ,1.0053105 ,?
-0.36651945 ,5.393072 ,1.1449369 ,?
1.0576705 ,-1.8291066 ,-0.9564412 ,?
0.28972492 ,-1.9530251 ,-1.5201831 ,?
-0.9477146 ,0.9162986 ,0.46251264 ,?
-0.17278774 ,6.0510616 ,1.6807535 ,?
1.2514021 ,-0.8045975 ,-1.1309743 ,?
0.47996596 ,-1.0925771 ,-2.2165701 ,?
-1.4800404 ,0.14660779 ,0.42935136 ,?
-0.37175545 ,5.0370245 ,1.9216092 ,?
1.0890864 ,-0.3857181 ,-0.45204067 ,?
0.7103496 ,-2.4050658 ,-2.1275582 ,?
-1.9722238 ,-0.5742138 ,0.5846858 ,?
-0.696387 ,3.5063696 ,2.0612357 ,?
1.0454531 ,0.04886926 ,0.6300644 ,?
0.9145533 ,-3.3196192 ,-2.7087533 ,?
-1.329942 ,-0.4886926 ,0.9197893 ,?
-0.1535891 ,2.1834087 ,2.1746821 ,?
1.2339488 ,0.7295483 ,0.7487469 ,?
1.0960677 ,-2.13803 ,-2.7715852 ,?
-1.2322035 ,-1.2182409 ,1.4695685 ,?
-0.11519183 ,1.9757144 ,2.6406853 ,?
1.4276806 ,0.4834566 ,0.63704574 ,?
1.5952322 ,-2.5202577 ,-2.3335073 ,?
-1.1205024 ,-1.2514021 ,1.3823019 ,?
-0.2949609 ,2.1886446 ,2.5499282 ,?
