-3.3185883 ,0.0027923584 ,1.1305237 ,Correr
-5.348007 ,-1.8213959 ,2.7094727 ,Correr
-0.74827576 ,-0.9817047 ,2.03714 ,Correr
-0.06350708 ,-0.5784912 ,-2.9331207 ,Correr
0.90704346 ,1.0179291 ,-1.6192932 ,Correr
-1.6080017 ,-1.9566193 ,1.2868958 ,Correr
0.9002075 ,-0.0070343018 ,1.7183075 ,Correr
0.39317322 ,0.39291382 ,-2.4940186 ,Correr
0.23477173 ,0.95207214 ,-1.0473175 ,Correr
-1.5092621 ,-2.0188904 ,1.812149 ,Correr
1.7077484 ,-0.20614624 ,0.3753662 ,Correr
-0.48034668 ,0.6549835 ,-2.43602 ,Correr
-0.40786743 ,0.48146057 ,-0.15260315 ,Correr
-0.061645508 ,-1.631012 ,2.5997162 ,Correr
-0.026657104 ,0.03440857 ,-1.1142883 ,Correr
0.4810791 ,1.940033 ,-1.8250122 ,Correr
-1.4272308 ,-1.9793243 ,1.7068329 ,Correr
1.3012848 ,-0.2885437 ,1.5195923 ,Correr
0.01751709 ,0.7846985 ,-2.9395905 ,Correr
-0.3278656 ,0.41337585 ,-0.8499298 ,Correr
0.0549469 ,-1.853653 ,2.714386 ,Correr
0.66355896 ,-0.31011963 ,-0.442276 ,Correr
0.38745117 ,1.2759247 ,-1.8098907 ,Correr
-1.6689911 ,-1.0354767 ,0.6124878 ,Correr
0.9632263 ,-0.78923035 ,1.9293213 ,Correr
-0.10783386 ,-0.17596436 ,-2.2866974 ,Correr
-0.33988953 ,1.964325 ,-0.8749237 ,Correr
-1.0742188 ,-2.0336304 ,1.529419 ,Correr
1.2606964 ,-0.4636078 ,1.6304016 ,Correr
-0.119003296 ,0.75057983 ,-2.3406372 ,Correr
-0.118255615 ,1.1994019 ,-0.94984436 ,Correr
-0.59324646 ,-1.8951569 ,2.213974 ,Correr
1.3630219 ,-0.265213 ,0.19769287 ,Correr
-0.821228 ,0.5539856 ,-2.116333 ,Correr
-0.117767334 ,0.7112732 ,-0.8776398 ,Correr
0.12464905 ,-1.8126373 ,2.1088715 ,Correr
0.54286194 ,-0.7452698 ,0.15309143 ,Correr
-0.30688477 ,1.6676025 ,-1.7564392 ,Correr
-0.51335144 ,0.022766113 ,0.045166016 ,Correr
-0.24081421 ,-1.5565643 ,2.4192047 ,Correr
0.547348 ,-0.62350464 ,-0.9796448 ,Correr
0.019546509 ,1.6964417 ,-1.7885284 ,Correr
-0.63404846 ,-0.62841797 ,0.4517975 ,Correr
-0.08866882 ,-1.0484619 ,2.5622253 ,Correr
0.13447571 ,0.33711243 ,-1.660141 ,Correr
0.24310303 ,1.2891235 ,-1.5696716 ,Correr
-0.85899353 ,-0.95329285 ,1.0948486 ,Correr
0.8946991 ,-0.64941406 ,1.7717743 ,Correr
-0.5722046 ,-0.11262512 ,-2.0316925 ,Correr
-0.16967773 ,2.0730133 ,-0.89009094 ,Correr
-0.5762024 ,-1.8874664 ,2.204895 ,Correr
0.42633057 ,-0.9029846 ,0.988739 ,Correr
-0.06752014 ,1.3452454 ,-2.952835 ,Correr
0.053237915 ,1.1399078 ,-0.75042725 ,Correr
-0.80648804 ,-1.7855682 ,2.7128906 ,Correr
0.72792053 ,-0.21398926 ,0.41558838 ,Correr
0.35728455 ,0.86582947 ,-2.512558 ,Correr
-0.35057068 ,-0.14067078 ,-0.27272034 ,Correr
-0.06478882 ,-1.2242737 ,2.7260742 ,Correr
0.32118225 ,-0.11204529 ,-1.287857 ,Correr
0.31306458 ,0.8940277 ,-1.2835236 ,Correr
-1.1492462 ,-0.47247314 ,0.9033966 ,Correr
-0.121032715 ,-1.095993 ,2.0330353 ,Correr
0.12063599 ,1.165863 ,-1.7540894 ,Correr
0.61042786 ,1.5274658 ,-1.6667175 ,Correr
-1.2704773 ,-1.8037262 ,1.166153 ,Correr
0.66729736 ,-0.89416504 ,1.7959595 ,Correr
0.37986755 ,0.5625305 ,-2.6975555 ,Correr
0.0657959 ,1.1279907 ,-0.7628174 ,Correr
-0.85076904 ,-1.950531 ,2.063797 ,Correr
0.97683716 ,-0.47392273 ,0.53045654 ,Correr
-0.038406372 ,1.3770294 ,-2.3029938 ,Correr
0.0716095 ,0.31062317 ,-0.36825562 ,Correr
-0.38768005 ,-1.9992981 ,2.5584412 ,Correr
0.27514648 ,-0.23129272 ,-0.61590576 ,Correr
0.25852966 ,1.5427399 ,-2.2197266 ,Correr
-0.72125244 ,-0.5852661 ,0.8856659 ,Correr
0.20721436 ,-0.95510864 ,2.3724823 ,Correr
0.23039246 ,0.25689697 ,-2.3473663 ,Correr
-0.2878723 ,1.4599609 ,-0.92848206 ,Correr
-0.9532471 ,-1.6050568 ,1.794632 ,Correr
1.0148163 ,-0.61987305 ,1.3034515 ,Correr
-0.06399536 ,0.64601135 ,-2.4777374 ,Correr
-0.16674805 ,0.8839264 ,-0.91444397 ,Correr
-0.61183167 ,-1.7127228 ,2.444046 ,Correr
0.72610474 ,-0.4830017 ,-0.27853394 ,Correr
-0.26591492 ,1.20607 ,-2.255783 ,Correr
-0.3073578 ,0.3352356 ,0.042816162 ,Correr
-0.27702332 ,-1.4857483 ,2.7174225 ,Correr
0.47477722 ,-0.26991272 ,-1.2451324 ,Correr
0.11305237 ,1.4702759 ,-1.7391815 ,Correr
-0.9271393 ,-1.1247253 ,0.92230225 ,Correr
0.37324524 ,-0.9832001 ,1.9631805 ,Correr
-0.1776886 ,0.25427246 ,-2.5888672 ,Correr
-0.22340393 ,1.7875519 ,-0.8666382 ,Correr
-0.73861694 ,-1.5045929 ,1.6198883 ,Correr
0.8926239 ,-1.1206665 ,1.5731506 ,Correr
-0.46966553 ,0.65844727 ,-2.7967224 ,Correr
-0.43243408 ,1.375 ,-0.23324585 ,Correr
-0.77931213 ,-1.503952 ,2.1331635 ,Correr
0.34568787 ,-0.5312805 ,0.9102783 ,Correr
0.39808655 ,1.2960052 ,-2.4924774 ,Correr
-0.054000854 ,0.57936096 ,-0.7138977 ,Correr
-0.017196655 ,-2.0600128 ,2.6114655 ,Correr
0.8949127 ,-0.29042053 ,-0.5080719 ,Correr
-0.45144653 ,1.3723297 ,-1.927063 ,Correr
-0.624588 ,-0.15156555 ,0.09515381 ,Correr
0.6037445 ,-1.5617981 ,2.111267 ,Correr
-0.54415894 ,0.02607727 ,-1.7033997 ,Correr
-0.30361938 ,2.4245758 ,-1.0836334 ,Correr
-0.44258118 ,-1.7012329 ,1.5281372 ,Correr
0.74105835 ,-1.200882 ,1.0805969 ,Correr
-0.63697815 ,0.61621094 ,-2.0362854 ,Correr
-0.1144104 ,2.1696167 ,-0.6240692 ,Correr
-0.70700073 ,-2.0104523 ,1.7762604 ,Correr
0.9370575 ,-0.5460663 ,0.1462555 ,Correr
-1.2325592 ,1.3169403 ,-1.734375 ,Correr
-0.69802856 ,0.74320984 ,0.13093567 ,Correr
1.1664276 ,-2.5124664 ,1.4319 ,Correr
0.19194031 ,-0.5507202 ,-0.8435669 ,Correr
-0.22351074 ,2.560501 ,-1.4194489 ,Correr
-0.5795746 ,-0.94869995 ,0.8553772 ,Correr
0.63365173 ,-1.3913727 ,1.8299255 ,Correr
-0.1499176 ,0.7197113 ,-1.7704315 ,Correr
-0.11456299 ,1.6904144 ,-0.6636505 ,Correr
-1.0398712 ,-2.09906 ,1.6672058 ,Correr
1.0134277 ,-0.53912354 ,0.41349792 ,Correr
-0.037490845 ,1.5695496 ,-1.9805298 ,Correr
-0.3416443 ,0.7653198 ,-0.17359924 ,Correr
-0.117126465 ,-2.315033 ,2.1897736 ,Correr
0.08570862 ,-0.4329071 ,-0.8536682 ,Correr
0.43370056 ,2.3000336 ,-1.9360352 ,Correr
-0.0066223145 ,-1.1963959 ,0.9006653 ,Correr
-0.25401306 ,-1.2866516 ,2.155014 ,Correr
-0.52178955 ,0.8227234 ,-1.0934601 ,Correr
0.120162964 ,2.2300262 ,-1.3784332 ,Correr
-0.7774353 ,-1.9882965 ,1.1986694 ,Correr
1.4942932 ,-1.0569458 ,0.90660095 ,Correr
-0.90460205 ,0.8652344 ,-2.000824 ,Correr
-0.3159027 ,1.8384552 ,0.054611206 ,Correr
-0.1675415 ,-2.271286 ,1.5874176 ,Correr
0.47044373 ,-0.8925171 ,-0.479187 ,Correr
-0.98475647 ,1.5700378 ,-2.025711 ,Correr
-0.69177246 ,0.9626465 ,0.73687744 ,Correr
0.28475952 ,-1.7655334 ,1.6051941 ,Correr
-0.0831604 ,-0.6578522 ,-0.24943542 ,Correr
0.2112732 ,2.4799042 ,-1.8423615 ,Correr
-0.9388275 ,-1.5700226 ,0.9347992 ,Correr
0.971817 ,-1.1170349 ,1.5834656 ,Correr
-0.4029541 ,0.48291016 ,-2.4506073 ,Correr
-0.18452454 ,2.2836456 ,-0.07789612 ,Correr
-0.58480835 ,-2.062851 ,1.7352448 ,Correr
0.63243103 ,-0.8043976 ,0.06289673 ,Correr
-0.7845917 ,1.5833282 ,-1.9602814 ,Correr
-0.38453674 ,0.19483948 ,0.44111633 ,Correr
0.09068298 ,-1.7936249 ,1.8747406 ,Correr
-0.0027313232 ,-0.35749817 ,-1.0405884 ,Correr
0.35380554 ,2.2243042 ,-1.5845184 ,Correr
-1.0133362 ,-1.1756744 ,1.4513397 ,Correr
0.66127014 ,-1.1837921 ,1.3026581 ,Correr
-0.3637085 ,0.8265228 ,-2.2783203 ,Correr
-0.15852356 ,1.6848602 ,-0.9185028 ,Correr
-0.6814728 ,-1.9530487 ,2.2446747 ,Correr
1.3665924 ,-0.9834137 ,0.31651306 ,Correr
-0.3768463 ,0.7633972 ,-2.0854187 ,Correr
-0.87490845 ,0.9324188 ,-0.74450684 ,Correr
0.091796875 ,-2.2711334 ,2.1197662 ,Correr
0.8075409 ,-0.5533905 ,-0.7006531 ,Correr
-0.27409363 ,1.6397858 ,-1.7197418 ,Correr
-1.202652 ,-0.411438 ,0.81585693 ,Correr
0.8169403 ,-0.7924347 ,1.9916382 ,Correr
-0.3045349 ,-0.79660034 ,-2.0843506 ,Correr
-0.31040955 ,2.1201172 ,-0.78578186 ,Correr
-1.1518707 ,-1.7815094 ,1.7680359 ,Correr
1.0071259 ,-0.5050049 ,0.9345856 ,Correr
-0.7179413 ,0.45866394 ,-2.4496918 ,Correr
-0.24290466 ,1.3306122 ,-0.024963379 ,Correr
-0.5414429 ,-1.689331 ,2.6265259 ,Correr
0.46873474 ,-0.7237549 ,-1.040741 ,Correr
-0.4851532 ,1.5007172 ,-2.2769318 ,Correr
-0.5029907 ,-0.079833984 ,0.46658325 ,Correr
-0.67282104 ,-1.9003906 ,3.1190338 ,Correr
0.6001129 ,0.39227295 ,-2.1188965 ,Correr
0.39552307 ,1.6278687 ,-1.2097168 ,Correr
-1.067276 ,-1.6603851 ,1.2121887 ,Correr
1.2749481 ,-0.9676056 ,0.8139343 ,Correr
-0.83532715 ,1.0947266 ,-1.9967651 ,Correr
0.15086365 ,1.8677673 ,-0.40068054 ,Correr
-0.7092438 ,-2.3740997 ,1.7574005 ,Correr
0.8355255 ,-0.52545166 ,-0.33744812 ,Correr
-0.6030731 ,1.5294495 ,-1.9091797 ,Correr
-0.694397 ,0.18655396 ,0.9006653 ,Correr
0.5439911 ,-2.0265808 ,1.7850189 ,Correr
0.13238525 ,-1.0235748 ,-1.9273834 ,Correr
-0.3778534 ,2.864212 ,-1.059494 ,Correr
-1.2080536 ,-1.6652374 ,1.4084473 ,Correr
1.197998 ,-1.2849426 ,0.9627228 ,Correr
-0.6557312 ,-0.047042847 ,-2.0881958 ,Correr
-0.64515686 ,2.7107239 ,-0.11425781 ,Correr
-0.14057922 ,-2.3980713 ,1.3921661 ,Correr
1.3183136 ,-1.2985077 ,0.043930054 ,Correr
-1.8473663 ,1.739914 ,-1.5906067 ,Correr
-0.18484497 ,1.3328552 ,0.07298279 ,Correr
-0.1647644 ,-2.4294739 ,1.6047668 ,Correr
0.22434998 ,-0.8121338 ,-1.018692 ,Correr
-0.22666931 ,2.625229 ,-1.2401581 ,Correr
-1.8886566 ,-0.73464966 ,0.92892456 ,Correr
1.4697723 ,-1.7062073 ,0.81970215 ,Correr
-0.46977234 ,0.93247986 ,-1.7188873 ,Correr
0.20753479 ,1.7650146 ,-0.3792572 ,Correr
-0.86491394 ,-2.522934 ,1.3399811 ,Correr
1.5287933 ,-0.9132385 ,0.7644348 ,Correr
-1.039978 ,1.6407471 ,-2.33461 ,Correr
-0.31211853 ,0.8895416 ,0.057022095 ,Correr
-0.2166748 ,-2.3228302 ,1.8539124 ,Correr
0.49137878 ,-0.4411316 ,-0.54086304 ,Correr
-0.22773743 ,2.4441223 ,-1.8218536 ,Correr
-1.2386017 ,-1.2734528 ,1.1083679 ,Correr
1.3647766 ,-1.3749847 ,1.002945 ,Correr
-0.55451965 ,0.53411865 ,-1.8717346 ,Correr
-0.54219055 ,2.2690582 ,-0.42652893 ,Correr
-0.663208 ,-2.486679 ,1.4294891 ,Correr
1.1768494 ,-0.89341736 ,-0.2093811 ,Correr
-0.81855774 ,1.9736786 ,-1.5577087 ,Correr
-0.5727844 ,-0.014511108 ,0.44554138 ,Correr
0.6954956 ,-1.9189758 ,1.576416 ,Correr
-0.94454956 ,0.4990387 ,-1.3131714 ,Correr
0.6354675 ,2.3494873 ,-0.7990875 ,Correr
-0.91693115 ,-2.451538 ,1.1934967 ,Correr
1.4234161 ,-1.021759 ,0.7831726 ,Correr
-1.1980591 ,1.3357391 ,-1.7359772 ,Correr
-0.69732666 ,2.5305939 ,0.26182556 ,Correr
-0.14831543 ,-2.8179016 ,1.1044159 ,Correr
0.22793579 ,-0.73854065 ,-0.7450409 ,Correr
-0.07173157 ,2.2415009 ,-1.6278381 ,Correr
-0.76322937 ,-1.053421 ,1.1251831 ,Correr
1.1119537 ,-1.4307404 ,1.295227 ,Correr
-0.855896 ,0.4555664 ,-1.6867981 ,Correr
0.01852417 ,2.2916565 ,-0.28024292 ,Correr
-0.7373352 ,-2.5879364 ,1.4960938 ,Correr
0.8371887 ,-0.7267456 ,0.6151581 ,Correr
-0.5974579 ,1.688385 ,-2.362381 ,Correr
-0.061538696 ,0.9359436 ,-0.32131958 ,Correr
0.23316956 ,-2.2530823 ,2.136261 ,Correr
-0.13705444 ,-0.9732666 ,-1.4715729 ,Correr
-0.6932678 ,2.8887787 ,-0.505188 ,Correr
-0.8911438 ,-1.5954895 ,1.2520752 ,Correr
1.3542023 ,-1.3699036 ,1.0424652 ,Correr
-0.60354614 ,0.43200684 ,-1.8978577 ,Correr
-0.6660919 ,2.4565735 ,-0.39117432 ,Correr
-0.45240784 ,-2.174469 ,1.522583 ,Correr
0.8723755 ,-1.2681732 ,-0.04647827 ,Correr
-0.57470703 ,2.3125305 ,-1.9246063 ,Correr
-0.6401825 ,-0.2524414 ,0.62135315 ,Correr
0.506073 ,-2.0901947 ,1.633606 ,Correr
-0.35238647 ,0.1821289 ,-1.5187225 ,Correr
-0.2579651 ,2.7751923 ,-0.9923096 ,Correr
-0.80200195 ,-2.0705872 ,1.368988 ,Correr
1.0265045 ,-0.8697052 ,0.9793854 ,Correr
-0.64782715 ,1.2945709 ,-2.2901764 ,Correr
0.010299683 ,1.2831421 ,-0.67807007 ,Correr
0.07054138 ,-2.3328094 ,2.313568 ,Correr
0.4336548 ,-1.0759583 ,-0.040664673 ,Correr
-0.13763428 ,2.8984528 ,-1.9109955 ,Correr
-0.7227478 ,-0.63456726 ,1.0149536 ,Correr
0.6943817 ,-1.3745575 ,1.7703247 ,Correr
-0.009780884 ,0.3620453 ,-1.5931244 ,Correr
-0.33235168 ,1.9420013 ,-1.1245422 ,Correr
-0.9559784 ,-1.3585815 ,0.7213898 ,Correr
0.8245239 ,-1.3091278 ,1.7957001 ,Correr
-0.48605347 ,0.016082764 ,-1.7606506 ,Correr
-0.32835388 ,2.5744934 ,-1.1328125 ,Correr
-0.539032 ,-2.2268066 ,1.435791 ,Correr
1.0406647 ,-1.2924194 ,1.1417389 ,Correr
-0.57829285 ,0.6902313 ,-1.8641052 ,Correr
-0.70977783 ,2.2597656 ,-0.5601959 ,Correr
-0.27424622 ,-2.142212 ,1.4497833 ,Correr
0.7592621 ,-0.966156 ,0.23704529 ,Correr
-0.7069397 ,1.5354767 ,-2.035324 ,Correr
-0.47216797 ,0.87480164 ,0.46984863 ,Correr
0.42163086 ,-2.0248718 ,1.477829 ,Correr
-0.6811981 ,-0.21875 ,-1.0202942 ,Correr
-0.23500061 ,2.3304749 ,-1.2363739 ,Correr
-0.81925964 ,-1.6786957 ,1.3009949 ,Correr
1.9109039 ,-1.2962036 ,1.1620941 ,Correr
-1.200943 ,0.81295776 ,-2.0675812 ,Correr
-0.36135864 ,2.2921295 ,-0.2401886 ,Correr
-0.3321991 ,-2.622223 ,1.5920563 ,Correr
0.5470276 ,-0.69000244 ,-0.12542725 ,Correr
-0.44456482 ,2.158783 ,-1.7514191 ,Correr
-0.3750763 ,0.71965027 ,0.5055237 ,Correr
-0.3899231 ,-2.0648193 ,1.6980743 ,Correr
0.3300476 ,-0.89689636 ,-0.8353424 ,Correr
-0.62757874 ,1.8925018 ,-1.2707062 ,Correr
-0.64797974 ,-0.54634094 ,1.042572 ,Correr
0.94255066 ,-1.6763 ,1.11232 ,Correr
-0.61476135 ,0.370224 ,-1.967865 ,Correr
-0.6290283 ,2.4131012 ,-0.3410797 ,Correr
-0.64323425 ,-1.8925323 ,1.4538422 ,Correr
1.0663452 ,-1.2408752 ,0.31240845 ,Correr
-1.1458893 ,1.028717 ,-2.1227417 ,Correr
-0.35569763 ,1.7494202 ,0.15875244 ,Correr
0.12843323 ,-2.1691742 ,2.395279 ,Correr
0.119522095 ,-0.5251312 ,-0.73568726 ,Correr
-0.6667328 ,1.925766 ,-1.7193756 ,Correr
-0.62550354 ,-0.22761536 ,1.1551971 ,Correr
0.7728882 ,-1.6530609 ,1.0644684 ,Correr
-0.5790863 ,0.19078064 ,-1.1625061 ,Correr
0.18109131 ,2.201233 ,-1.0774841 ,Correr
-0.90844727 ,-1.8223572 ,1.8498993 ,Correr
1.1946259 ,-0.7190552 ,0.36901855 ,Correr
-0.85380554 ,1.0422821 ,-2.3919067 ,Correr
-0.2747345 ,1.450943 ,-0.032485962 ,Correr
-0.05870056 ,-2.3685455 ,1.6086121 ,Correr
-0.08241272 ,-0.87771606 ,-0.30715942 ,Correr
0.06455994 ,2.65625 ,-1.6520844 ,Correr
-0.96035767 ,-1.2276306 ,1.7094421 ,Correr
1.4648132 ,-1.4640045 ,0.9728699 ,Correr
-1.2374268 ,0.67115784 ,-1.95607 ,Correr
-0.046569824 ,2.0481262 ,-0.40168762 ,Correr
-0.6325531 ,-2.062317 ,2.0497437 ,Correr
0.86564636 ,-1.1461945 ,-0.041244507 ,Correr
-0.89183044 ,1.7393341 ,-2.3845367 ,Correr
-0.21453857 ,0.76771545 ,0.31459045 ,Correr
-0.12765503 ,-2.4092865 ,2.2977142 ,Correr
-0.81178284 ,0.3270111 ,-1.3131714 ,Correr
0.4638214 ,2.3203888 ,-1.6180115 ,Correr
-1.3634033 ,-1.9289093 ,1.9302216 ,Correr
1.1690521 ,-1.5291595 ,0.8076935 ,Correr
-1.2862396 ,1.545578 ,-1.7957458 ,Correr
0.5976105 ,1.983551 ,-0.079071045 ,Correr
-0.14645386 ,-2.190857 ,1.7530823 ,Correr
0.030654907 ,-0.6627655 ,-0.26994324 ,Correr
-0.19815063 ,2.1387024 ,-1.8750458 ,Correr
-0.63565063 ,-0.35664368 ,1.1864471 ,Correr
0.77934265 ,-1.5560303 ,1.3122101 ,Correr
-0.5877991 ,0.2871704 ,-1.8065338 ,Correr
0.0033569336 ,2.1328278 ,-0.9944916 ,Correr
-0.68685913 ,-1.9420471 ,1.9147339 ,Correr
1.5083923 ,-1.3566132 ,1.0093994 ,Correr
-1.0737915 ,1.2922668 ,-2.5328522 ,Correr
-0.21192932 ,1.6771088 ,-0.0625 ,Correr
0.4459839 ,-1.8095398 ,2.7983398 ,Correr
0.16181946 ,-1.142456 ,-0.6533966 ,Correr
-0.8310089 ,1.7752228 ,-2.5616913 ,Correr
-2.1518402 ,-0.86543274 ,0.53852844 ,Correr
0.634079 ,-1.8506622 ,1.3807373 ,Correr
-0.39852905 ,0.35681152 ,-1.4852905 ,Correr
-0.106399536 ,2.5045776 ,-1.1480408 ,Correr
-0.73439026 ,-2.1831207 ,2.033783 ,Correr
0.5926361 ,-1.2818909 ,-0.25759888 ,Correr
-0.6476135 ,2.1754913 ,-1.8871155 ,Correr
-1.0806732 ,-0.07861328 ,0.53312683 ,Correr
1.3397827 ,-2.0277557 ,1.407486 ,Correr
-0.61657715 ,0.44104004 ,-1.408493 ,Correr
-0.19836426 ,2.2996674 ,-0.67074585 ,Correr
-0.54603577 ,-2.314865 ,1.1013184 ,Correr
0.9205475 ,-1.0100555 ,0.49954224 ,Correr
-0.88601685 ,1.6825104 ,-2.0509644 ,Correr
-0.48007202 ,0.7495117 ,0.5975342 ,Correr
0.6365967 ,-2.6470032 ,1.6329193 ,Correr
-0.8773041 ,0.22639465 ,-1.2807007 ,Correr
-0.18052673 ,2.3600616 ,-1.149643 ,Correr
-0.9190674 ,-1.7955017 ,1.320221 ,Correr
1.6244354 ,-1.2246399 ,0.7051544 ,Correr
-1.0930634 ,1.1222229 ,-2.0607452 ,Correr
-0.48387146 ,2.2072144 ,-0.6617737 ,Correr
-0.787323 ,-2.3674164 ,1.7528076 ,Correr
0.9875183 ,-1.1391449 ,0.78829956 ,Correr
0.44166565 ,1.6317749 ,-2.2256622 ,Correr
-0.21150208 ,0.13699341 ,-0.26037598 ,Correr
0.08566284 ,-1.9233551 ,2.1229095 ,Correr
-0.6273651 ,0.046310425 ,-0.8880615 ,Correr
