-0.7090149 ,2.5889587 ,7.328308 ,-4.267563 ,0.84436035 ,5.2592773 ,-25.785828 ,12.527466 ,-4.6310425 ,?
-1.5707092 ,4.181427 ,7.1759644 ,0.58473206 ,0.9841156 ,1.1709595 ,-2.1331787 ,31.982422 ,1.9760132 ,?
-0.9303894 ,4.540863 ,7.9257813 ,3.3138275 ,-0.70495605 ,-1.8401794 ,-6.956482 ,33.68683 ,-6.211853 ,?
-5.341217 ,3.8576965 ,7.6068115 ,2.2235413 ,-1.7523499 ,-1.79216 ,-23.442078 ,11.9140625 ,-18.974304 ,?
-1.5945129 ,5.154999 ,6.283325 ,0.12593079 ,-0.46826172 ,-0.3828888 ,-26.957703 ,-1.7272949 ,-11.053467 ,?
1.0405579 ,4.374237 ,6.0357666 ,-2.8766632 ,1.4533386 ,2.7476501 ,-27.319336 ,6.6452026 ,-13.6657715 ,?
1.2762146 ,2.141449 ,5.262146 ,-1.1010742 ,0.9943695 ,1.7972412 ,-10.694885 ,30.430603 ,-12.417603 ,?
-0.20199585 ,1.2107239 ,5.09552 ,-0.9526062 ,0.18415833 ,0.07394409 ,0.0030517578 ,28.77655 ,-5.7785034 ,?
-2.66568 ,0.8608093 ,6.264282 ,0.092544556 ,-0.6003876 ,-1.4341888 ,-3.7872314 ,33.17566 ,0.1449585 ,?
-4.7865906 ,-0.2817688 ,7.27594 ,1.4798126 ,-0.53656006 ,-2.0688019 ,-21.426392 ,30.24292 ,-7.70874 ,?
-4.660431 ,-1.1101379 ,6.7855835 ,0.70606995 ,-0.1733551 ,-0.45259094 ,-27.059937 ,9.594727 ,-11.686707 ,?
-3.9582214 ,-1.6719055 ,5.9595947 ,-1.5391083 ,0.5928192 ,1.8247528 ,-26.560974 ,14.454651 ,-12.101746 ,?
-3.5987854 ,-1.3719788 ,5.590637 ,-0.2061615 ,0.8552551 ,1.2562408 ,-14.416504 ,33.158875 ,-9.655762 ,?
-3.5726013 ,-0.92684937 ,5.3740234 ,-0.69903564 ,-0.036468506 ,0.31758118 ,-5.079651 ,30.976868 ,-5.0964355 ,?
-3.7392273 ,-0.65548706 ,4.77417 ,0.16523743 ,-0.23391724 ,-0.48239136 ,-3.6148071 ,32.69806 ,1.5762329 ,?
-3.9963074 ,-0.7364197 ,4.26001 ,1.2708893 ,-0.68310547 ,-1.4579468 ,-14.071655 ,37.28485 ,-5.329895 ,?
-4.341461 ,-1.026825 ,3.9767456 ,0.49639893 ,-0.6946411 ,-1.2625427 ,-27.438354 ,18.086243 ,-12.8845215 ,?
-4.758026 ,-1.3505554 ,3.6672974 ,-0.79751587 ,0.12402344 ,0.73773193 ,-28.800964 ,11.9644165 ,-10.171509 ,?
-5.4031067 ,-2.1122742 ,4.2980957 ,-0.44456482 ,0.9784088 ,1.8097992 ,-21.099854 ,27.87323 ,-8.691406 ,?
