-2.2555294 ,8.571012 ,5.089651 ,Correr
-1.93191 ,8.541592 ,5.060231 ,Correr
-1.4513842 ,8.3846855 ,4.4914455 ,Correr
-1.2356379 ,8.306232 ,4.2070527 ,Correr
-0.60801226 ,8.296426 ,4.3345394 ,Correr
0.49033248 ,8.3846855 ,4.579705 ,Correr
1.1669914 ,8.13952 ,4.8542914 ,Correr
1.2748644 ,8.1983595 ,4.785645 ,Correr
0.75511205 ,8.639658 ,4.2070527 ,Correr
0.2549729 ,9.404577 ,4.785645 ,Correr
0.19613299 ,10.8657675 ,5.82515 ,Correr
0.00980665 ,11.365907 ,4.962165 ,Correr
-0.79433864 ,10.8657675 ,4.6679654 ,Correr
-0.9904716 ,10.306788 ,5.5897903 ,Correr
-0.4118793 ,10.659828 ,6.6292953 ,Correr
0.3334261 ,10.522535 ,5.325011 ,Correr
0.24516624 ,10.218529 ,5.776117 ,Correr
-0.4118793 ,8.423912 ,5.295591 ,Correr
0.4314926 ,5.6094036 ,7.482474 ,Correr
3.0596747 ,2.6674087 ,6.5998755 ,Correr
4.834678 ,2.1770763 ,4.589512 ,Correr
6.021283 ,2.2849493 ,6.3939357 ,Correr
5.7172766 ,2.5301156 ,8.502365 ,Correr
4.4620256 ,3.3636808 ,7.5413136 ,Correr
3.0989013 ,4.628739 ,6.0605097 ,Correr
1.5004175 ,5.3838506 ,6.1781893 ,Correr
0.98066497 ,5.933023 ,7.63938 ,Correr
0.17651969 ,6.9823346 ,7.6197667 ,Correr
-2.0790098 ,7.4628606 ,6.9038815 ,Correr
-3.8834333 ,7.3157606 ,6.462582 ,Correr
-5.5603704 ,8.276813 ,7.2373075 ,Correr
-5.403464 ,9.198637 ,7.560927 ,Correr
-3.8245933 ,8.835792 ,8.482752 ,Correr
-2.7948952 ,7.2176943 ,6.187996 ,Correr
-2.098623 ,6.187996 ,4.403186 ,Correr
-1.1571847 ,5.442691 ,5.070038 ,Correr
0.75511205 ,4.4129925 ,4.7954516 ,Correr
2.0397832 ,3.500974 ,4.020726 ,Correr
1.3238977 ,2.0888164 ,4.501252 ,Correr
0.74530536 ,1.3337044 ,5.4721107 ,Correr
1.2650578 ,3.0302548 ,6.0899296 ,Correr
2.7556686 ,7.9335794 ,4.677772 ,Correr
1.6573238 ,13.395884 ,5.6976633 ,Correr
-3.559814 ,11.630687 ,7.3255672 ,Correr
